plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate2,486.0,B2,8747,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B2,8920,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B2,8922,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B2,8887,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B2,8883,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B3,539,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B3,1327,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B3,2149,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B3,2896,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B3,3612,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B3,4287,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B3,4869,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B3,5421,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B3,5929,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B3,6371,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B3,6753,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B3,7181,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B3,7486,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B3,7811,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B3,8071,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B3,8271,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B3,8474,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B3,8678,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B3,8872,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B3,8962,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B3,8962,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B4,432,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B4,988,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B4,1564,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B4,2134,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B4,2662,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B4,3171,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B4,3650,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B4,4123,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B4,4545,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B4,4921,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B4,5295,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B4,5691,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B4,5991,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B4,6326,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B4,6574,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B4,6852,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B4,7128,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B4,7367,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B4,7553,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B4,7768,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B4,7954,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B5,349,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B5,736,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B5,1143,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B5,1544,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B5,1922,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B5,2308,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B5,2641,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B5,2983,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B5,3327,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B5,3639,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B5,3939,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B5,4221,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B5,4494,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B5,4760,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B5,5010,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B5,5219,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B5,5437,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B5,5691,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B5,5869,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B5,6064,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B5,6269,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B6,238,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B6,301,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B6,330,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B6,356,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B6,381,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B6,399,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B6,424,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B6,448,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B6,474,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B6,491,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B6,516,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B6,537,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B6,563,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B6,587,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B6,613,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B6,635,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B6,661,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B6,681,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B6,706,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B6,726,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B6,753,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B7,235,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B7,287,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B7,305,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B7,311,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B7,318,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B7,322,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B7,330,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B7,333,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B7,342,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B7,345,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B7,353,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B7,359,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B7,363,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B7,369,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B7,375,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B7,380,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B7,384,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B7,391,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B7,395,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B7,402,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B7,409,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
