SEC Spectra Spectrum 2.7.0.29685
--------- Device Information -----------
Spectrum Name : ,Absorbance_0
738.94,   -0.009370118
739.36,    -0.01070046
739.78,   -0.005131612
740.20,  -0.0005210635
740.62,   0.0004354606
741.04,    0.002802084
741.45,    0.006113453
741.87,    0.002843396
742.29,   -0.003685059
742.71,  -0.0009161665
743.13,    0.008604337
743.55,    0.008186648
743.97,   -0.002477275
744.39,   -0.007106826
744.81,   -0.004103146
745.23,   -0.003194802
745.65,   -0.004496296
746.06,   -0.003941314
746.48,   -0.001657419
746.90,    0.001281779
747.32,    0.004249268
747.74,    0.005919939
748.16,    0.005901397
748.58,    0.004886139
748.99,    0.003494019
749.41,    0.002481943
749.83,    0.001988085
750.25,    0.001685168
750.67,    0.001875365
751.09,    0.002350811
751.50,    0.003057136
751.92,    0.005822298
752.34,    0.009064621
752.76,    0.006852884
753.18,    0.001578221
753.59,   -0.001167145
754.01,    0.008094375
754.43,     0.01101882
754.85,     0.01069494
755.27,     0.01055893
755.68,    0.008679045
756.10,     0.01730061
756.52,    0.008971962
756.94,    0.003334404
757.35,   -0.002989348
757.77,  -0.0003349996
758.19,     0.01363834
758.61,     0.01885085
759.02,     0.01179112
759.44,    0.001983286
759.86,   -0.006301607
760.28,   -0.007412841
760.69,   -0.002417652
761.11,    0.003986349
761.53,    0.009505061
761.94,    0.007093397
762.36,    -0.00037663
762.78,   -0.003034738
763.19,   -0.001535868
763.61,     0.01023959
764.03,     0.02729524
764.45,     0.00356687
764.86,   -0.008584981
765.28,  -5.439828E-05
765.69,   -0.001377127
766.11,    0.005253289
766.53,    0.001440092
766.94,    0.007992248
767.36,     0.01997139
767.78,      0.0124283
768.19,   -0.006053105
768.61,   -0.004211864
769.03,     0.01574656
769.44,     0.02122774
769.86,    0.009533784
770.27,    0.005762866
770.69,     0.01061074
771.11,     0.01142186
771.52,    0.008192219
771.94,    0.005896567
772.35,    0.005006067
772.77,    0.004504267
773.19,    0.004498131
773.60,    0.005037014
774.02,    0.005438792
774.43,    0.004918635
774.85,     0.00316129
775.26,   -2.16695E-05
775.68,   -0.003594788
776.09,   -0.005572969
776.51,   -0.005205412
776.92,   -0.002708599
777.34,  -1.446968E-05
777.75,    0.001068529
778.17,   0.0002271514
778.58,   -0.005464002
779.00,    -0.01175245
779.41,   -0.006427008
779.83,    0.006325483
780.24,     0.01153732
780.66,     0.01111988
781.07,   -0.006143593
781.49,    0.004196394
781.90,    0.003725321
782.32,   -0.004401264
782.73,    -0.00654718
783.15,   -0.004725466
783.56,  -0.0002826466
783.98,    0.004870772
784.39,    0.008782423
784.81,     0.01045572
785.22,    0.009828269
785.63,    0.008151407
786.05,    0.007693365
786.46,    0.008186485
786.88,    0.008340484
787.29,    0.007006629
787.70,    0.002056524
788.12,   -0.003615807
788.53,   -0.006039534
788.95,   -0.004750156
789.36,    0.001487671
789.77,    0.009034848
790.19,    0.009465826
790.60,    0.003149216
791.01,   -0.003720788
791.43,   -0.007675597
791.84,   -0.004237631
792.25,     0.00494877
792.67,     0.01039883
793.08,    0.009282356
793.49,       0.010312
793.91,   -0.005317857
794.32,  -0.0003502214
794.73,     0.01713534
795.15,    0.008842483
795.56,    0.003143448
795.97,    -0.00321872
796.39,    0.003312284
796.80,    0.007165954
797.21,     0.00692712
797.62,    0.006718195
798.04,    0.005959838
798.45,    0.004033436
798.86,    0.001614134
799.28,   5.000986E-05
799.69,  -0.0001711837
800.10,   0.0007802656
800.51,    0.002508874
800.93,    0.004052024
801.34,    0.005079266
801.75,    0.005971197
802.16,    0.006590053
802.57,    0.006645653
802.99,    0.006057046
803.40,    0.004810906
803.81,    0.003453589
804.22,    0.002238034
804.63,    0.001236358
805.05,    0.002741496
805.46,     0.00573921
805.87,    0.003083373
806.28,   -0.002649389
806.69,    0.001485206
807.11,     0.01359163
807.52,     0.01532916
807.93,     0.01133397
808.34,    0.004600047
808.75,   -0.000532345
809.16,   -0.003390836
809.57,   -0.002800206
809.99,   0.0006096106
810.40,    0.005109678
810.81,    0.008373025
811.22,    0.009840341
811.63,     0.01041647
812.04,    0.009653144
812.45,    0.007781577
812.86,    0.005372737
813.27,  -9.500055E-05
813.68,   -0.005900213
814.10,   -0.002917066
814.51,     0.00675022
814.92,    0.009463777
815.33,    0.004141859
815.74,    0.002193034
816.15,    0.004078744
816.56,    0.002437286
816.97,    -0.00179226
817.38,   -0.004044942
817.79,   -0.004089532
818.20,   -0.003216129
818.61,    -0.00125834
819.02,    0.001812397
819.43,    0.005334205
819.84,    0.009056628
820.25,     0.01198165
820.66,     0.01301616
821.07,     0.01220501
821.48,    0.009759716
821.89,    0.006456207
822.30,    0.004234181
822.71,     0.00393961
823.12,    0.005094765
823.53,    0.006793085
823.94,    0.007640612
824.35,    0.007282316
824.76,    0.006179476
825.17,    0.004658163
825.58,    0.003337062
825.99,    0.002494337
826.40,    0.001856897
826.80,    0.001370162
827.21,   0.0009642019
827.62,   0.0005945734
828.03,   0.0004298003
828.44,   0.0003110173
828.85,  -0.0001211109
829.26,  -0.0008828399
829.67,   -0.001922045
830.08,   -0.002535523
830.48,   -0.001571365
830.89,    0.001075302
831.30,     0.00491606
831.71,    0.008696248
832.12,     0.01043315
832.53,    0.009618732
832.94,    0.006852436
833.34,    0.003195026
833.75,   0.0002655864
834.16,   -0.001368533
834.57,   -0.001947517
834.98,    -0.00199732
835.38,   -0.002444356
835.79,   -0.003485762
836.20,   -0.004812152
836.61,   -0.005520841
837.02,   -0.004239277
837.42,  -0.0009052326
837.83,    0.003750793
838.24,    0.008099868
838.65,     0.00974507
839.06,    0.008190784
839.46,    0.004231064
839.87,  -0.0006542517
840.28,   -0.004232255
840.69,   -0.005830812
841.09,   -0.005904082
841.50,   -0.005234656
841.91,   -0.005199337
842.31,   -0.006065949
842.72,   -0.007235121
843.13,   -0.007834281
843.54,   -0.006598095
843.94,   -0.003455796
844.35,   0.0007928733
844.76,     0.00518032
845.16,    0.008239286
845.57,    0.009527078
845.98,    0.009627538
846.38,     0.00866289
846.79,    0.006867314
847.20,    0.004529027
847.60,    0.001501986
848.01,   -0.001102157
848.42,   -0.001533989
848.82,   0.0004422456
849.23,    0.004485094
849.63,    0.008599752
850.04,    0.009587103
850.45,    0.006897464
850.85,    0.001447283
851.26,   -0.004232281
851.66,   -0.005875336
852.07,   -0.002781491
852.48,    0.003224316
852.88,    0.009440725
853.29,     0.01239428
853.69,     0.01147697
854.10,      0.0078602
854.51,    0.002892614
854.91,  -0.0008048378
855.32,   -0.002147302
855.72,   -0.002018519
856.13,   -0.001042894
856.53,  -8.090233E-05
856.94,   0.0004811516
857.34,    0.001005833
857.75,    0.001257688
858.15,   0.0006837436
858.56,  -0.0006868563
858.96,   -0.002617788
859.37,   -0.004634472
859.77,   -0.005917402
860.18,   -0.006262115
860.58,   -0.005996332
860.99,   -0.004999124
861.39,   -0.003169271
861.80,  -0.0007188321
862.20,    0.002309225
862.61,    0.004883523
863.01,    0.005495477
863.41,    0.003982287
863.82,   0.0006834203
864.22,   -0.002858756
864.63,   -0.003810584
865.03,   -0.001535643
865.44,    0.002967029
865.84,    0.007801223
866.24,     0.01015809
866.65,    0.009416798
867.05,    0.006490345
867.46,     0.00254759
867.86,  -0.0003991305
868.26,   -0.001612579
868.67,    -0.00170759
869.07,   -0.001081558
869.47,  -0.0003863602
869.88,    0.000135653
870.28,   0.0008708473
870.68,    0.001692306
871.09,    0.002311668
871.49,    0.002687234
871.89,    0.002665118
872.30,    0.002687348
872.70,    0.003628705
873.10,    0.005522643
873.51,    0.008011185
873.91,     0.01011556
874.31,     0.01028939
874.72,     0.00835106
875.12,    0.005016796
875.52,    0.001302511
875.92,   -0.001076208
876.33,   -0.001556489
876.73,  -0.0007800659
877.13,    0.001101083
877.53,    0.003844437
877.94,    0.007103818
878.34,      0.0109531
878.74,     0.01419567
879.14,     0.01479196
879.55,     0.01236184
879.95,    0.007392903
880.35,    0.001740205
880.75,   -0.001510861
881.15,    -0.00161258
881.56,    0.000665418
881.96,     0.00368398
882.36,    0.004520173
882.76,    0.002443315
883.16,   -0.001422814
883.56,   -0.005688148
883.97,   -0.008113767
884.37,   -0.008000812
884.77,   -0.006244098
885.17,   -0.003363089
885.57,  -3.767513E-05
885.97,    0.003299617
886.37,    0.006842451
886.77,    0.009912698
887.18,     0.01126933
887.58,     0.01068521
887.98,    0.008437047
888.38,    0.005553633
888.78,    0.003792986
889.18,    0.003556916
889.58,     0.00431477
889.98,    0.005493594
890.38,    0.005966324
890.78,    0.005418186
891.18,    0.004532922
891.58,     0.00325867
891.99,    0.001393326
892.39,  -0.0008264452
892.79,   -0.003385979
893.19,   -0.004959191
893.59,   -0.003273872
893.99,    0.001826463
894.39,    0.009299152
894.79,     0.01692613
895.19,     0.02126744
895.59,     0.02148141
895.99,     0.01861952
896.39,     0.01401579
896.79,    0.009843142
897.19,    0.006865401
897.59,    0.004431387
897.99,    0.002644277
898.38,    0.001685285
898.78,    0.001543766
899.18,    0.002556409
899.58,    0.003901243
899.98,    0.004050682
900.38,    0.002788614
900.78,   0.0004427083
901.18,   -0.001766441
901.58,   -0.001662212
901.98,    0.001097296
902.38,    0.005555327
902.78,     0.01032385
903.17,     0.01310903
903.57,     0.01321555
903.97,     0.01150681
904.37,    0.008473316
904.77,    0.004827845
905.17,    0.001055546
905.57,   -0.003050441
905.96,   -0.006433756
906.36,    -0.00716227
906.76,   -0.004915314
907.16,  -0.0002841917
907.56,    0.004921237
907.96,    0.007840412
908.35,    0.007793556
908.75,    0.005554262
909.15,     0.00218885
909.55,  -0.0003123988
909.95,   -0.001206446
910.34,   -0.001135617
910.74,  -0.0003216272
911.14,   0.0009173603
911.54,    0.002322544
911.93,    0.004081151
912.33,    0.005742847
912.73,    0.006392393
913.13,    0.005896313
913.52,    0.004556473
913.92,    0.002925544
914.32,    0.001977144
914.72,    0.001975483
915.11,    0.002520168
915.51,    0.003621465
915.91,    0.005264722
916.30,    0.007200253
916.70,    0.009399064
917.10,     0.01096523
917.49,     0.01044497
917.89,    0.007662609
918.29,    0.003080155
918.68,   -0.002009292
919.08,   -0.005244773
919.48,   -0.005962712
919.87,   -0.004937263
920.27,   -0.002982884
920.67,    -0.00154704
921.06,   -0.001108399
921.46,  -0.0009495063
921.85,   -0.001436234
922.25,   -0.003206845
922.65,   -0.006105097
923.04,    -0.01010187
923.44,    -0.01328191
923.83,    -0.01227634
924.23,   -0.006538549
924.63,    0.002770274
925.02,     0.01252539
925.42,     0.01795362
925.81,     0.01791093
926.21,     0.01358923
926.60,    0.007518691
927.00,    0.003929582
927.39,    0.004003759
927.79,    0.006594395
928.18,    0.009583208
928.58,    0.009415233
928.97,    0.005231504
929.37,   -0.001626842
929.76,   -0.008773617
930.16,    -0.01238854
930.55,    -0.01136932
930.95,   -0.006903948
931.34,   -0.001085546
931.74,    0.002748571
932.13,    0.003649931
932.53,    0.002633082
932.92,    0.001071462
933.31,    0.001226168
933.71,    0.003654373
934.10,      0.0073562
934.50,     0.01145561
934.89,     0.01456258
935.29,      0.0162635
935.68,     0.01732653
936.07,     0.01773093
936.47,      0.0174218
936.86,     0.01653127
937.25,     0.01465161
937.65,     0.01324335
938.04,     0.01483939
938.44,     0.01967095
938.83,     0.02708217
939.22,     0.03368354
939.62,     0.03421294
940.01,     0.02781043
940.40,     0.01592875
940.80,    0.002985612
941.19,   -0.003127842
941.58,  -0.0001326148
941.97,      0.0097423
942.37,     0.02183684
942.76,     0.02835559
943.15,      0.0269834
943.55,     0.01993831
943.94,     0.01067831
944.33,    0.004531327
944.72,    0.003014042
945.12,    0.004609014
945.51,    0.006885487
945.90,    0.005747949
946.29,   0.0002116775
946.69,   -0.008007318
947.08,    -0.01566933
947.47,    -0.01780911
947.86,    -0.01320443
948.25,   -0.003572067
948.65,    0.007767479
949.04,     0.01594626
949.43,      0.0196112
949.82,     0.01993313
950.21,     0.01897561
950.60,     0.02033265
951.00,     0.02481054
951.39,     0.03086577
951.78,     0.03643438
952.17,     0.03901683
952.56,     0.03818741
952.95,     0.03468467
953.34,      0.0301283
953.74,      0.0276329
954.13,     0.02827494
954.52,     0.03124918
954.91,     0.03436519
955.30,     0.03394044
955.69,     0.02918816
956.08,     0.02151199
956.47,     0.01330684
956.86,    0.008875945
957.25,    0.009627776
957.64,     0.01389936
958.03,      0.0203548
958.42,     0.02699161
958.81,     0.03282836
959.20,     0.03848223
959.59,      0.0426201
959.98,     0.04311897
960.37,     0.03966627
960.76,     0.03230436
961.15,     0.02386788
961.54,     0.01974173
961.93,     0.02129002
962.32,     0.02723462
962.71,     0.03356249
963.10,     0.03384415
963.49,      0.0267909
963.88,      0.0144527
964.27,    0.000934063
964.66,   -0.006508553
965.05,   -0.005422592
965.44,    0.002131712
965.83,     0.01237208
966.22,     0.01975762
966.61,     0.02238142
966.99,     0.02099891
967.38,     0.01816452
967.77,     0.01822481
968.16,     0.02211217
968.55,     0.02869939
968.94,     0.03325077
969.33,     0.02903888
969.71,     0.01508776
970.10,   -0.007323956
970.49,    -0.03026347
970.88,    -0.03663933
971.27,    -0.02146613
971.66,    0.008539774
972.04,     0.04017412
972.43,     0.05692271
972.82,     0.05602156
973.21,     0.04206639
973.60,     0.02221839
973.98,    0.009758675
974.37,    0.009165986
974.76,     0.01611816
975.15,     0.02516887
975.53,     0.02768155
975.92,     0.02138634
976.31,      0.0101312
976.70,    -0.00249897
977.08,    -0.01175637
977.47,    -0.01580827
977.86,    -0.01606853
978.24,    -0.01322283
978.63,   -0.008310435
979.02,    -0.00236051
979.40,    0.004404851
979.79,     0.01174031
980.18,     0.01934313
980.56,     0.02685906
980.95,     0.03403971
981.34,     0.03897802
981.72,     0.03898754
982.11,     0.03382696
982.50,     0.02428622
982.88,     0.01415694
983.27,    0.009483239
983.65,     0.01168276
984.04,     0.01949883
984.43,     0.02823862
984.81,     0.03001145
985.20,     0.02269146
985.58,    0.007989979
985.97,   -0.008463992
986.35,    -0.01649131
986.74,    -0.01320936
987.13,    -0.00146742
987.51,     0.01134504
987.90,     0.01485752
988.28,    0.007244925
988.67,   -0.008871903
989.05,    -0.02596617
989.44,     -0.0292645
989.82,    -0.01550443
990.21,    0.008561677
990.59,     0.03264532
990.98,     0.04392868
991.36,     0.04002839
991.75,     0.02495847
992.13,    0.002917147
992.51,    -0.01574798
992.90,    -0.02480858
993.28,    -0.02683026
993.67,    -0.02267352
994.05,     -0.0134354
994.44,  -0.0005082437
994.82,     0.01637666
995.20,     0.03398564
995.59,      0.0454779
995.97,     0.04827876
996.35,      0.0435789
996.74,     0.03354534
997.12,     0.02238916
997.51,     0.01204505
997.89,    0.001932012
998.27,   -0.006821232
998.66,     -0.0125658
999.04,    -0.01495358
999.42,    -0.01394324
999.81,    -0.01067301
1000.19,   -0.007690627
1000.57,   -0.005954495
1000.95,   -0.004985097
1001.34,    -0.00503307
1001.72,   -0.006196157
1002.10,   -0.008219709
1002.49,    -0.01125532
1002.87,    -0.01385537
1003.25,    -0.01347991
1003.63,   -0.009737121
1004.02,   -0.003413495
1004.40,    0.003433609
1004.78,      0.0074185
1005.16,     0.00755785
1005.54,    0.004642434
1005.93,   0.0002355402
1006.31,   -0.003062763
1006.69,   -0.004302849
1007.07,   -0.003865433
1007.45,   -0.002880784
1007.83,   -0.003318573
1008.22,   -0.005551039
1008.60,   -0.008827217
1008.98,    -0.01088813
1009.36,   -0.008596429
1009.74,   -0.001179964
1010.12,     0.01096976
1010.50,     0.02436193
1010.88,     0.03241584
1011.26,     0.03268239
1011.65,     0.02585656
1012.03,     0.01763971
1012.41,      0.0166708
1012.79,     0.02432527
1013.17,      0.0387157
1013.55,      0.0514988
1013.93,     0.04827157
1014.31,     0.02566669
1014.69,     -0.0125095
1015.07,    -0.05311128
1015.45,     -0.0714133
1015.83,    -0.06020302
1016.21,    -0.02778103
1016.59,    0.009274457
1016.97,     0.02917206
1017.35,     0.02748761
1017.73,    0.009867758
1018.11,    -0.01351334
1018.49,    -0.02453804
1018.87,    -0.01791335
1019.25,   0.0007226726
1019.63,     0.02001254
1020.01,     0.02204014
1020.38,    0.002518082
1020.76,    -0.03295865
1021.14,    -0.07169279
1021.52,    -0.08902565
1021.90,    -0.07681085
1022.28,    -0.04433649
1022.66,   -0.004698372
1023.04,     0.02268852
1023.41,     0.03206869
1023.79,     0.02992152
1024.17,     0.01969384
1024.55,    0.005922296
1024.93,    -0.00947419
