run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260209-3,PMBTA-11,5.0,1,17.754285714285707,,,90.17122956370318,,,True,False
260209-3,PMBTA-11,10.0,1,11.258095238095233,,,57.17809809422462,,,True,False
260209-3,PMBTA-11,15.0,1,10.199999999999996,,,51.80419851020604,,,True,False
260209-3,PMBTA-11,20.0,1,7.213095238095242,,,36.63417819483412,,,True,False
260209-3,PMBTA-11,40.0,1,0.6132034632034632,,,3.114364111268436,,,True,False
260209-3,PMBTA-11,60.0,1,0.23900432900432908,,,1.2138654612293005,,,True,False
260209-3,background,0.0,1,17.47523809523809,,,100.0,,,False,False
260209-3,background,5.0,1,0.08666666666666765,,,0.4959398332334245,,,False,False
260209-3,background,10.0,1,0.10999999999999963,,,0.6294620960270295,,,False,False
260209-3,background,15.0,1,0.0399999999999978,,,0.22889530764618074,,,False,False
