polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,fog_vs_solvent_control_sem,profile_id,profile_label,penalty_exponent,bonus_coef,bonus_deadband,bonus_max_delta,score,rank,rank_default,rank_delta_vs_default
PMBTA-2,1.1088686753837407,0.9204707694095403,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.9394361826331475,9,9,0.0
PMBTA-6,1.2143263217737352,0.83083091693628,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.8786155029448934,10,10,0.0
PMPC,0.6633030130756109,1.4302704969241857,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.7726559181452235,11,11,0.0
PMBTA-10,0.6387151790790221,1.3441134111054003,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.6861147728668969,12,13,-1.0
PMTAC,0.822006305235413,0.8662550809373012,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.6455925620478228,13,12,1.0
PMBTA-7,1.0673678226264924,1.1106688742228974,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.1174203392243918,1,1,0.0
PMBTA-9,1.0938032973280272,1.0512726776400212,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0673899010250452,2,2,0.0
PMBTA-3,1.0379476975554291,1.025998718614735,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.025998718614735,3,5,-2.0
PMBTA-5,1.0872654917566802,0.9954622344857329,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.008445970878393,4,6,-2.0
PMBTA-4,0.8827255745959551,1.3610245266951113,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9963919836063433,5,3,2.0
PMBTA-8,1.0879761227970437,0.9446328450618603,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9571885675846268,6,7,-1.0
PMBTA-11,0.8395192073418339,1.4806768551599392,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9561738889509644,7,4,3.0
PMBTA-1,1.1446844798180784,0.9170823499772536,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9474740628175314,8,8,0.0
PMBTA-2,1.1088686753837407,0.9204707694095403,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9394361826331475,9,9,0.0
PMBTA-6,1.2143263217737352,0.83083091693628,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.8786155029448934,10,10,0.0
PMTAC,0.822006305235413,0.8662550809373012,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.5306811566163949,11,12,-1.0
PMPC,0.6633030130756109,1.4302704969241857,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.5125049985764293,12,11,1.0
PMBTA-10,0.6387151790790221,1.3441134111054003,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.4382319200204427,13,13,0.0
