polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,fog_vs_solvent_control_sem,profile_id,profile_label,penalty_exponent,bonus_coef,bonus_deadband,bonus_max_delta,score,rank,rank_default,rank_delta_vs_default
PMBTA-7,1.3084000423709576,0.9759266846482901,0.02541201281860402,default,"Default (exp=2.0, bonus=0.35)",2.0,0.35,0.05,0.3,1.0641895084807134,11,11,0.0
PMBTA-9,1.369527715146104,0.950760240719792,0.01124939729972231,default,"Default (exp=2.0, bonus=0.35)",2.0,0.35,0.05,0.3,1.0505900659953702,12,12,0.0
PMBTA-8,1.301151582101297,0.9445120693810327,0.02102995612962616,default,"Default (exp=2.0, bonus=0.35)",2.0,0.35,0.05,0.3,1.0275375645696185,13,13,0.0
PMBTA-4,1.3520572613228816,1.3208183337312487,0.053364697602522625,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.3208183337312487,1,1,0.0
PMBTA-6,1.3536461722379434,1.3194422240858925,0.037193755207408565,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.3194422240858925,2,2,0.0
PMBTA-5,1.0407366493651924,1.315832759071344,0.066763525914397,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.315832759071344,3,3,0.0
PMBTA-3,1.2094789885447088,1.233896890725547,0.031452348096896725,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.233896890725547,4,4,0.0
PMBTA-11,1.3985366887096529,1.152925293906661,0.003565442712141532,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.152925293906661,5,5,0.0
PMPC,1.1727790347845548,1.100324269616513,0.04569595181283099,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.100324269616513,6,7,-1.0
PMBTA-1,1.3771434728196459,1.088372905896731,0.016156832607608196,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.088372905896731,7,6,1.0
PMTAC,0.7546412019044922,1.9024189550070183,0.16131889623625925,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.0833959074479709,8,9,-1.0
PMBTA-10,0.7957497259133082,1.6861056001702266,0.10912742189127746,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.0676717858159301,9,10,-1.0
PMBTA-2,1.3631796377283112,1.023367260037529,0.03316743210681096,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,1.023367260037529,10,8,2.0
PMBTA-7,1.3084000423709576,0.9759266846482901,0.02541201281860402,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,0.9759266846482901,11,11,0.0
PMBTA-9,1.369527715146104,0.950760240719792,0.01124939729972231,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,0.950760240719792,12,12,0.0
PMBTA-8,1.301151582101297,0.9445120693810327,0.02102995612962616,penalty_only,"Penalty-only (exp=2.0, bonus=0.00)",2.0,0.0,0.05,0.3,0.9445120693810327,13,13,0.0
PMBTA-4,1.3520572613228816,1.3208183337312487,0.053364697602522625,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.4595042587730298,1,1,0.0
PMBTA-6,1.3536461722379434,1.3194422240858925,0.037193755207408565,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.4579836576149112,2,2,0.0
PMBTA-5,1.0407366493651924,1.315832759071344,0.066763525914397,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.315832759071344,3,3,0.0
PMBTA-3,1.2094789885447088,1.233896890725547,0.031452348096896725,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.302770110561027,4,4,0.0
PMBTA-11,1.3985366887096529,1.152925293906661,0.003565442712141532,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.2739824497668604,5,5,0.0
PMTAC,0.7546412019044922,1.9024189550070183,0.16131889623625925,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.2471449547246778,6,9,-3.0
PMBTA-1,1.3771434728196459,1.088372905896731,0.016156832607608196,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.2026520610158877,7,6,1.0
PMBTA-10,0.7957497259133082,1.6861056001702266,0.10912742189127746,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.1968769890846638,8,10,-2.0
PMPC,1.1727790347845548,1.100324269616513,0.04569595181283099,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.1476081327372503,9,7,2.0
PMBTA-2,1.3631796377283112,1.023367260037529,0.03316743210681096,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.1308208223414695,10,8,2.0
PMBTA-7,1.3084000423709576,0.9759266846482901,0.02541201281860402,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0641895084807134,11,11,0.0
PMBTA-9,1.369527715146104,0.950760240719792,0.01124939729972231,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0505900659953702,12,12,0.0
PMBTA-8,1.301151582101297,0.9445120693810327,0.02102995612962616,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0275375645696185,13,13,0.0
PMBTA-4,1.3520572613228816,1.3208183337312487,0.053364697602522625,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.4595042587730298,1,1,0.0
PMBTA-6,1.3536461722379434,1.3194422240858925,0.037193755207408565,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.4579836576149112,2,2,0.0
PMBTA-5,1.0407366493651924,1.315832759071344,0.066763525914397,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.315832759071344,3,3,0.0
PMBTA-3,1.2094789885447088,1.233896890725547,0.031452348096896725,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.302770110561027,4,4,0.0
PMBTA-11,1.3985366887096529,1.152925293906661,0.003565442712141532,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.2739824497668604,5,5,0.0
PMBTA-1,1.3771434728196459,1.088372905896731,0.016156832607608196,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.2026520610158877,6,6,0.0
PMPC,1.1727790347845548,1.100324269616513,0.04569595181283099,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.1476081327372503,7,7,0.0
PMBTA-2,1.3631796377283112,1.023367260037529,0.03316743210681096,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.1308208223414695,8,8,0.0
PMBTA-7,1.3084000423709576,0.9759266846482901,0.02541201281860402,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0641895084807134,9,11,-2.0
PMBTA-9,1.369527715146104,0.950760240719792,0.01124939729972231,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0505900659953702,10,12,-2.0
PMBTA-8,1.301151582101297,0.9445120693810327,0.02102995612962616,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0275375645696185,11,13,-2.0
PMBTA-10,0.7957497259133082,1.6861056001702266,0.10912742189127746,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9524145360160667,12,10,2.0
PMTAC,0.7546412019044922,1.9024189550070183,0.16131889623625925,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9411469675825543,13,9,4.0
