plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,run_id
plate1,F4,F,4,15.0,PMPC,,1-plate1.csv,True,True,False,ok,8.281746031746037,8.281746031746037,576.4761904761897,0.9996819246352344,8,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1487.5,1.0,0,7,7,31.690575000000003,10.15446183892064,146.48732976655376,0,,0,260216-1
plate1,F5,F,5,20.0,PMPC,,1-plate1.csv,True,True,False,ok,5.928571428571424,5.928571428571424,548.619047619048,0.9998943784522409,6,6.0,156.0,initial_positive,initial_positive,,712.5,1.0,0,5,5,22.238999999999997,3.12186350534931,228.22906856078228,0,,0,260216-1
plate1,F6,F,6,40.0,PMPC,,1-plate1.csv,True,True,False,ok,0.20095628415300498,0.20095628415300498,249.67540983606577,0.9953087339699361,7,36.0,246.0,initial_positive_promote_long_ext_intskip1,initial_positive_promote_long_ext_intskip1,,42.0,1.0,0,6,5,3.891825,0.9236040799428695,45.47403039032967,1,7,1,260216-1
plate1,F7,F,7,60.0,PMPC,,1-plate1.csv,True,True,False,ok,0.08666666666666584,0.08666666666666584,243.81333333333342,0.8168009205983885,6,6.0,156.0,initial_positive,initial_positive,,11.5,1.0,0,5,1,2.7798749999999997,2.1029080394116697,5.4686176401759745,0,,0,260216-1
plate1,G1,G,1,0.0,PMTAC,,1-plate1.csv,True,True,False,ok,14.883333333333335,14.883333333333335,730.8249999999991,0.9971798876074949,16,6.0,456.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,6075.5,1.0,0,15,15,80.06039999999999,109.45796853130429,55.50532392954461,0,,0,260216-1
plate1,G2,G,2,5.0,PMTAC,,1-plate1.csv,True,True,False,ok,12.70969696969697,12.70969696969697,586.8327272727269,0.998020234571819,11,6.0,306.0,initial_positive_promote_long_ext_tangent,initial_positive_promote_long_ext_tangent,,3871.0,1.0,0,17,17,56.709450000000004,53.70239387064619,72.08244774570137,0,,0,260216-1
plate1,G3,G,3,10.0,PMTAC,,1-plate1.csv,True,True,False,ok,12.834210526315792,12.834210526315792,1368.2947368421053,0.9874827971983622,20,6.0,576.0,initial_positive_post_broad_overfit_ext_neighbor_recheck_right,initial_positive_post_broad_overfit_ext_neighbor_recheck_right,,7332.0,1.0,0,19,19,0.0,249.9626461567492,29.332382708903406,0,20,1,260216-1
plate1,G4,G,4,15.0,PMTAC,,1-plate1.csv,True,True,False,ok,9.839047619047614,9.839047619047614,694.8704761904769,0.9980514180787383,6,6.0,156.0,initial_positive,initial_positive,,1179.5,1.0,0,5,5,46.145925,22.274121934130363,52.95382702348476,0,,0,260216-1
plate1,G5,G,5,20.0,PMTAC,,1-plate1.csv,True,True,False,ok,7.685151515151517,7.685151515151517,611.9345454545451,0.9985330817673335,11,6.0,306.0,initial_positive_promote_long_ext_tangent,initial_positive_promote_long_ext_tangent,,2289.0,1.0,0,16,16,20.571074999999997,27.94444015429881,81.91253742644015,0,,0,260216-1
plate1,G6,G,6,40.0,PMTAC,,1-plate1.csv,True,True,False,ok,1.068744588744589,1.068744588744589,283.7260606060608,0.997657190618937,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,602.0,1.0,0,20,20,3.3358499999999998,9.408246929504925,63.986415802079094,0,,0,260216-1
plate1,G7,G,7,60.0,PMTAC,,1-plate1.csv,True,True,False,ok,0.3126406926406927,0.3126406926406927,270.9509956709957,0.9929604021191366,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,186.0,1.0,0,20,19,3.3358499999999998,4.782009506970661,38.89578214531606,0,,0,260216-1
plate1,H1,H,1,0.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,26.983333333333334,26.983333333333334,1128.5999999999988,0.9992809888652395,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2424.0,1.0,0,5,5,230.729625,24.277046772620377,99.84740000310435,0,,0,260216-1
plate1,H2,H,2,5.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,21.59904761904761,21.59904761904761,1104.9771428571432,0.9987492668299536,6,6.0,156.0,initial_positive,initial_positive,,2591.5,1.0,0,5,5,153.4491,39.16096209723354,66.17559582845401,0,,0,260216-1
plate1,H3,H,3,10.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,18.79,18.79,1077.9599999999984,0.9988618751272124,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1692.0,1.0,0,5,5,95.071725,21.27381018999653,79.53441273042573,0,,0,260216-1
plate1,H4,H,4,15.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,11.603809523809517,11.603809523809517,806.0914285714292,0.9995476343993929,6,6.0,156.0,initial_positive,initial_positive,,1393.0,1.0,0,5,5,47.813849999999995,12.64760470452425,110.13943213307351,0,,0,260216-1
plate1,H5,H,5,20.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,5.931774891774893,5.931774891774893,693.5911688311699,0.9986475507357453,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1152.0,1.0,0,7,7,12.787424999999999,6.193794897968051,185.99259726500495,0,,0,260216-1
plate1,H6,H,6,40.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,0.6705194805194805,0.6705194805194805,288.9162770562773,0.999321568788296,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,387.5,1.0,0,20,20,2.2239,3.1737202957030646,122.0964558611288,0,,0,260216-1
plate1,H7,H,7,60.0,PMBTA-6,,1-plate1.csv,True,True,False,ok,0.183030303030303,0.183030303030303,252.9451082251083,0.9973626811799048,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,23.0,1.0,0,5,5,1.11195,0.7389396091912651,31.12568295688101,0,,0,260216-1
plate2,A1,A,1,0.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,27.693333333333324,27.693333333333324,369.5066666666668,0.9988821077758321,6,6.0,156.0,initial_positive,initial_positive,,3331.0,1.0,0,5,5,280.21139999999997,47.46601123143009,70.17653081820946,0,,0,260216-1
plate2,A2,A,2,5.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,22.37523809523809,22.37523809523809,516.2723809523812,0.9988037956356116,6,6.0,156.0,initial_positive,initial_positive,,2691.5,1.0,0,5,5,144.55349999999999,39.67298869187994,67.84212858031576,0,,0,260216-1
plate2,A3,A,3,10.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,13.130476190476186,13.130476190476186,445.93142857142936,0.9996240077686971,6,6.0,156.0,initial_positive,initial_positive,,1572.5,1.0,0,5,5,53.929575,13.047167180218603,120.52424700926784,0,,0,260216-1
plate2,A4,A,4,15.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,7.572727272727273,7.572727272727273,612.472727272727,0.9995929280500329,11,6.0,306.0,initial_positive_promote_long_ext_tangent,initial_positive_promote_long_ext_tangent,,2303.0,1.0,0,13,13,22.238999999999997,14.497648712181471,158.85334551283296,0,,0,260216-1
plate2,A5,A,5,20.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,3.86939393939394,3.86939393939394,457.2511688311695,0.9993665064980832,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1205.0,1.0,0,11,11,7.227675,5.110454418810895,235.79116478650533,0,,0,260216-1
plate2,A6,A,6,40.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,0.3463636363636364,0.3463636363636364,329.44129870129876,0.998205254548885,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,195.0,1.0,0,20,20,2.7798749999999997,2.6679689151757113,73.08930733440883,0,,0,260216-1
plate2,A7,A,7,60.0,PMBTA-7,,2-plate2.csv,True,True,False,ok,0.09839826839826821,0.09839826839826821,331.5567965367965,0.9883793462748584,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,23.5,1.0,0,8,3,2.7798749999999997,1.8614013040757265,12.624897139876149,0,,0,260216-1
plate2,B1,B,1,0.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,27.999999999999993,27.999999999999993,521.9999999999998,0.9998310942935944,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2518.0,1.0,0,5,5,243.51704999999998,12.206555615733773,206.2825975866763,0,,0,260216-1
plate2,B2,B,2,5.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,20.988571428571422,20.988571428571422,583.2590476190485,0.9988475311301537,6,6.0,156.0,initial_positive,initial_positive,,2520.5,1.0,0,5,5,153.4491,36.52687638455688,69.0039841749394,0,,0,260216-1
plate2,B3,B,3,10.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,13.365714285714281,13.365714285714281,493.37714285714327,0.9998885950559233,6,6.0,156.0,initial_positive,initial_positive,,1604.5,1.0,0,5,5,59.489324999999994,7.2282514516042635,221.97622907040258,0,,0,260216-1
plate2,B4,B,4,15.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,7.288333333333333,7.288333333333333,555.0033333333337,0.9998094642901957,9,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1532.0,1.0,0,8,8,19.459125,7.793515823355309,196.57366902480197,0,,0,260216-1
plate2,B5,B,5,20.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,3.8732034632034638,3.8732034632034638,487.13307359307396,0.9994551877113426,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,966.0,1.0,0,9,9,11.119499999999999,4.88361515372546,197.80428424276846,0,,0,260216-1
plate2,B6,B,6,40.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,0.3017748917748919,0.3017748917748919,306.3711688311688,0.9984795405027118,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,147.0,1.0,0,17,17,1.6679249999999999,1.780956909761931,82.5398970599281,0,,0,260216-1
plate2,B7,B,7,60.0,PMBTA-8,,2-plate2.csv,True,True,False,ok,0.0888744588744589,0.0888744588744589,307.32822510822524,0.9775933491260407,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,48.5,1.0,0,19,3,4.4478,2.4442368870484383,19.842593922451925,0,,0,260216-1
plate2,C1,C,1,0.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,29.82333333333333,29.82333333333333,561.7599999999995,0.9996986996917248,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2680.0,1.0,0,5,5,260.19629999999995,17.365914890958077,154.325298541872,0,,0,260216-1
plate2,C2,C,2,5.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,23.309999999999995,23.309999999999995,619.9399999999998,0.9993769789364071,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2095.0,1.0,0,5,5,165.68054999999998,19.52114238460426,107.31953892473815,0,,0,260216-1
plate2,C3,C,3,10.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,13.466666666666661,13.466666666666661,559.533333333334,0.9995334101651261,6,6.0,156.0,initial_positive,initial_positive,,1617.0,1.0,0,5,5,55.5975,14.907119849998608,108.47165758850744,0,,0,260216-1
plate2,C4,C,4,15.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,7.436111111111115,7.436111111111115,595.2166666666664,0.9997031837715538,8,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1339.0,1.0,0,7,7,19.459125,8.807548845545318,152.02867715880876,0,,0,260216-1
plate2,C5,C,5,20.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,4.2411688311688325,4.2411688311688325,550.7261471861477,0.998860482012663,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1211.5,1.0,0,10,10,7.227675,6.625520406817675,182.85356102038128,0,,0,260216-1
plate2,C6,C,6,40.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,0.330995670995671,0.330995670995671,287.38199134199147,0.9987256142582326,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,72.5,1.0,0,8,8,2.2239,0.6285393610547022,115.34679368087329,0,,0,260216-1
plate2,C7,C,7,60.0,PMBTA-9,,2-plate2.csv,True,True,False,ok,0.9372294372294374,0.9372294372294374,334.54112554112584,0.9996614636670252,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,530.5,1.0,0,20,20,1.6679249999999999,3.133134640208684,169.31924762878893,0,,0,260216-1
plate2,D1,D,1,0.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,16.442222222222224,16.442222222222224,474.7244444444459,0.9996110791631886,9,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,3446.5,1.0,0,8,8,95.62769999999999,25.12182662227218,137.19145712693958,0,,0,260216-1
plate2,D2,D,2,5.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,15.230707070707071,15.230707070707071,475.8703030303025,0.9993269558959902,10,6.0,276.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,3625.0,1.0,0,9,9,86.176125,34.059342152760124,106.43188537645106,0,,0,260216-1
plate2,D3,D,3,10.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,12.062424242424244,12.062424242424244,432.898181818181,0.9994243556392779,11,6.0,306.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,3232.5,1.0,0,10,10,71.72077499999999,27.46363485901717,117.70109880187808,0,,0,260216-1
plate2,D4,D,4,15.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,6.475627705627707,6.475627705627707,549.7436363636376,0.999787773260072,21,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2562.5,1.0,0,14,14,11.119499999999999,11.108083714553297,230.68785452548403,0,,0,260216-1
plate2,D5,D,5,20.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,6.318787878787879,6.318787878787879,497.05090909090916,0.9990307235917121,10,6.0,276.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1502.0,1.0,0,9,9,19.459125,16.95963121382928,88.56324651535735,0,,0,260216-1
plate2,D6,D,6,40.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,1.1741125541125543,1.1741125541125543,318.9120346320347,0.9993673017194983,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,146.5,1.0,0,5,5,3.891825,4.048515306933665,36.186105002261314,0,,0,260216-1
plate2,D7,D,7,60.0,PMBTA-10,,2-plate2.csv,True,True,False,ok,0.39285714285714374,0.39285714285714374,314.64285714285717,0.9942784101284314,8,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,71.5,1.0,0,7,7,3.3358499999999998,2.048518628528567,34.90327058989106,0,,0,260216-1
plate2,E1,E,1,0.0,PMBTA-11,,2-plate2.csv,True,True,False,ok,30.623333333333328,30.623333333333328,831.959999999999,0.9991045332486392,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2756.0,1.0,0,5,5,252.96862499999997,30.750203251360794,89.62542385400164,0,,0,260216-1
plate2,E2,E,2,5.0,PMBTA-11,,2-plate2.csv,True,True,False,ok,24.416666666666664,24.416666666666664,860.4999999999997,0.9989114589010575,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2194.0,1.0,0,5,5,172.35225,27.034699924356502,81.15496033389547,0,,0,260216-1
plate2,E3,E,3,10.0,PMBTA-11,,2-plate2.csv,True,True,False,ok,15.489523809523803,15.489523809523803,730.6819047619056,0.9995257111196907,6,6.0,156.0,initial_positive,initial_positive,,1857.0,1.0,0,5,5,76.72455,17.287301514429423,107.41988843370873,0,,0,260216-1
