run_id,polymer_id,family,abs0,rea20,fog,native_rel,rank_abs_desc,rank_rea20_desc,rank_fog_desc,delta_abs_to_fog,delta_abs_to_rea20,spearman_abs_vs_fog_run,spearman_abs_vs_rea20_run
260216-2,PMBTA-3,pmbta,25.306666666666658,18.54224542580708,1.1774959792481134,1.2154423200073183,9.0,9.0,8.0,1.0,0.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-4,pmbta,29.263333333333325,24.247527921067068,1.232551924116346,1.405475253865154,2.0,5.0,5.0,-3.0,-3.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-5,pmbta,22.139999999999997,30.294589982936877,1.2142950984559084,1.063351934864148,11.0,3.0,7.0,4.0,8.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-6,pmbta,29.236666666666665,23.26525183097981,1.2530481216724274,1.4041944927271066,3.0,6.0,4.0,-1.0,-3.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-7,pmbta,27.604761904761897,15.917951291420335,0.9281216442843911,1.3258164852255052,6.0,10.0,12.0,-6.0,-4.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-8,pmbta,26.723809523809518,15.142227693902688,0.9042476668333588,1.2835056262007136,7.0,12.0,13.0,-6.0,-5.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-9,pmbta,27.88857142857142,15.18271538249,0.930491831833119,1.3394474430518706,4.0,11.0,11.0,-7.0,-7.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMPC,homopolymer_pmpc,22.7,24.97028179847564,1.2178749992834372,1.0902479187631509,10.0,4.0,6.0,4.0,6.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMTAC,homopolymer_pmtac,15.786060606060602,40.68250250920042,1.7046716132319224,0.7581814855165875,13.0,1.0,1.0,12.0,12.0,-0.45604395604395603,-0.6483516483516483
260216-3,PMBTA-1,pmbta,26.026666666666664,21.89451600312257,1.3140697803544232,1.2451815737914065,8.0,7.0,6.0,2.0,1.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-10,pmbta,15.164688644688642,40.76078029739418,1.8926232232929203,0.7255170673405511,13.0,2.0,1.0,12.0,11.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-11,pmbta,29.63333333333332,21.072365954255737,1.149812018947334,1.4177336310201845,1.0,8.0,9.0,-8.0,-7.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-2,pmbta,28.623333333333324,14.153832658549096,1.029888270424765,1.3694126759921623,4.0,12.0,10.0,-6.0,-8.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-3,pmbta,25.299999999999997,18.95368136474857,1.2858171287209956,1.2104160021870871,9.0,9.0,8.0,1.0,0.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-4,pmbta,28.733333333333324,25.170699370235333,1.319886081850699,1.3746753542625412,3.0,5.0,5.0,-2.0,-2.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-5,pmbta,22.306666666666665,29.963638174935248,1.2989475891061064,1.0672073631931471,11.0,3.0,7.0,4.0,8.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-6,pmbta,28.97333333333333,22.34813621721125,1.3294349885666028,1.3861575613979131,2.0,6.0,3.0,-1.0,-4.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-7,pmbta,27.04761904761904,15.608034571062744,0.9900034463426064,1.2940265184307649,7.0,10.0,11.0,-4.0,-3.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-8,pmbta,27.165714285714277,13.406095026835462,0.9585997304862314,1.299676493370392,6.0,13.0,12.0,-6.0,-7.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMBTA-9,pmbta,28.48095238095237,14.568254016506826,0.9542658336885992,1.3626008110447894,5.0,11.0,13.0,-8.0,-6.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMPC,homopolymer_pmpc,22.409523809523805,26.25159371015724,1.3201379995260296,1.0721283091083065,10.0,4.0,4.0,6.0,6.0,-0.4340659340659341,-0.5659340659340659
260216-3,PMTAC,homopolymer_pmtac,17.180303030303026,44.556519413208754,1.6449104505011864,0.821949158509964,12.0,1.0,2.0,10.0,11.0,-0.4340659340659341,-0.5659340659340659
