plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate1,D4,D,4,15.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,10.667222222222223,10.667222222222223,669.374444444445,0.9996036806007467,9.0,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2245.5,1.0,0.0,8.0,8.0,39.474225,16.452644351983047,136.48261956924952,0.0,,0,31.553333333333324,33.80695823649555,260209-2
plate1,D5,D,5,20.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,5.704502164502165,5.704502164502165,589.1366233766245,0.9984835231833482,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1646.5,1.0,0.0,10.0,10.0,15.011325,9.378893131048924,175.55376492659553,0.0,,0,31.553333333333324,18.078920867849675,260209-2
plate1,D6,D,6,40.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,0.4629437229437228,0.4629437229437228,260.482077922078,0.9994955049565039,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,263.5,1.0,0.0,20.0,20.0,2.2239,1.8893969025948352,139.46249178136068,0.0,,0,31.553333333333324,1.4671785007724159,260209-2
plate1,D7,D,7,60.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,0.09203463203463202,0.09203463203463202,228.83740259740256,0.9885430837266472,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,19.5,1.0,0.0,6.0,5.0,1.11195,1.9276342520104286,10.116026927645809,0.0,,0,31.553333333333324,0.29167958599608723,260209-2
plate1,E1,E,1,0.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,22.957142857142852,22.957142857142852,698.6380952380953,0.9983748480429225,6.0,6.0,156.0,initial_positive,initial_positive,,2757.5,1.0,0.0,5.0,5.0,176.244075,47.45507482855886,58.10758933500734,0.0,,0,22.957142857142852,100.0,260209-2
plate1,E2,E,2,5.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,16.883809523809518,16.883809523809518,651.4114285714289,0.999356419546179,6.0,6.0,156.0,initial_positive,initial_positive,,2025.5,1.0,0.0,5.0,5.0,109.527075,21.95211238344128,92.26902471252676,0.0,,0,22.957142857142852,73.54490769549885,260209-2
plate1,E3,E,3,10.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,13.948571428571423,13.948571428571423,659.8323809523812,0.9995427970009179,6.0,6.0,156.0,initial_positive,initial_positive,,1677.5,1.0,0.0,5.0,5.0,63.937124999999995,15.284393949800556,109.75247075607992,0.0,,0,22.957142857142852,60.759178593652756,260209-2
plate1,E4,E,4,15.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,10.533730158730163,10.533730158730163,663.3809523809513,0.999618703663871,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1895.0,1.0,0.0,7.0,7.0,42.810075,14.14155687866016,134.00221886880448,0.0,,0,22.957142857142852,45.884325520293196,260209-2
plate1,E5,E,5,20.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,6.526666666666668,6.526666666666668,533.4763636363632,0.9997681085905944,11.0,6.0,306.0,initial_positive_promote_long_ext_tangent,initial_positive_promote_long_ext_tangent,,1938.0,1.0,0.0,12.0,12.0,17.235225,9.429862886043873,205.51730427258067,0.0,,0,22.957142857142852,28.429786351379395,260209-2
plate1,E6,E,6,40.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,0.45389610389610385,0.45389610389610385,272.6792207792209,0.9992852264251068,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,260.0,1.0,0.0,20.0,20.0,1.6679249999999999,2.2052251437090225,117.9017937200651,0.0,,0,22.957142857142852,1.9771454432313176,260209-2
